date,fact_v,fact_d,fact_t,fact_w,fact_p,OT
2021/1/5 19:30,9.5,23.2,14.5,50.4,1012.2,50.582
2021/1/5 19:45,9.1,22.0,14.3,51.0,1004.2,53.7308
2021/1/5 20:00,9.4,21.0,14.2,51.0,1004.6,59.2245
2021/1/5 20:15,9.4,21.1,14.1,51.3,1010.8,60.9664
2021/1/5 20:30,10.2,19.9,13.7,51.7,997.9,63.3782
2021/1/5 20:45,10.0,19.1,13.8,52.3,1011.6,69.4079
2021/1/5 21:00,10.3,18.0,13.5,53.1,1006.1,72.6907
2021/1/5 21:15,10.2,16.9,13.2,52.6,997.2,65.0531
2021/1/5 21:30,10.5,16.1,13.2,54.3,1011.4,69.7428
2021/1/5 21:45,10.8,16.0,12.9,54.1,1006.9,67.264
2021/1/5 22:00,11.3,15.0,12.7,54.9,1003.2,71.4847
2021/1/5 22:15,10.9,15.0,12.5,55.0,1004.2,74.1646
2021/1/5 22:30,11.7,15.1,12.4,56.4,1011.6,75.1695
2021/1/5 22:45,10.9,15.0,12.1,55.9,1003.7,77.3134
2021/1/5 23:00,11.5,13.9,11.8,56.7,1000.4,80.5962
2021/1/5 23:15,10.9,14.1,11.8,57.4,1012.5,80.1272
2021/1/5 23:30,11.7,14.1,11.7,57.3,1011.1,85.6209
2021/1/5 23:45,11.8,14.1,11.5,57.4,1012.4,83.477
2021/1/6 0:00,12.0,13.9,11.2,56.6,997.9,82.6061
2021/1/6 0:15,11.9,15.1,11.2,57.4,1011.5,81.6011
2021/1/6 0:30,11.2,15.0,11.0,56.9,1003.5,83.142
2021/1/6 0:45,12.3,15.9,10.7,56.6,997.7,85.7549
2021/1/6 1:00,12.1,16.1,10.8,57.3,1009.7,82.1371
2021/1/6 1:15,12.1,16.1,10.5,57.2,1008.7,86.6928
2021/1/6 1:30,12.2,15.9,10.3,56.6,997.9,86.6258
2021/1/6 1:45,12.3,16.0,10.2,57.0,1003.9,85.3529
2021/1/6 2:00,12.3,16.1,10.2,57.5,1012.1,85.0849
2021/1/6 2:15,12.0,16.0,9.9,57.0,1003.1,87.2958
2021/1/6 2:30,12.5,15.9,9.7,57.6,997.6,88.5017
2021/1/6 2:45,12.0,15.9,9.6,57.7,999.3,89.0377
2021/1/6 3:00,11.9,15.9,9.4,58.5,996.2,90.0426
2021/1/6 3:15,12.4,15.9,9.3,58.8,1000.6,90.1766
2021/1/6 3:30,11.6,15.9,9.1,58.6,997.4,89.8416
2021/1/6 3:45,11.7,17.1,9.1,60.4,1010.7,86.7598
2021/1/6 4:00,12.2,17.1,9.0,60.5,1012.3,90.5116
2021/1/6 4:15,11.6,17.0,8.8,59.9,1001.9,87.7648
2021/1/6 4:30,11.6,17.0,8.7,60.0,1004.6,87.0278
2021/1/6 4:45,12.2,18.1,8.7,60.5,1012.3,86.1569
2021/1/6 5:00,11.6,17.9,8.4,59.6,997.9,87.7648
2021/1/6 5:15,11.7,18.2,8.5,60.6,1013.5,81.4671
2021/1/6 5:30,11.2,17.9,8.2,59.6,997.3,82.941
2021/1/6 5:45,11.7,18.1,8.2,61.3,1009.1,81.6011
2021/1/6 6:00,10.7,17.1,8.8,56.4,1012.6,80.8642
2021/1/6 6:15,11.0,17.0,8.7,56.0,1005.2,86.1569
2021/1/6 6:30,10.8,16.9,8.6,55.7,1000.3,81.4671
2021/1/6 6:45,10.1,16.9,8.6,56.8,1001.5,82.2041
2021/1/6 7:00,10.0,16.9,8.5,56.7,1000.2,83.879
2021/1/6 7:15,10.5,16.9,8.5,56.7,1000.1,82.2041
2021/1/6 7:30,10.3,18.1,8.6,57.3,1009.7,79.8592
2021/1/6 7:45,9.5,18.8,8.6,55.5,997.6,79.9932
2021/1/6 8:00,9.7,19.1,8.8,56.3,1011.7,79.5243
2021/1/6 8:15,9.2,19.9,8.9,55.7,1000.6,83.41
2021/1/6 8:30,9.2,20.1,9.1,55.3,1011.2,82.5391
2021/1/6 8:45,8.3,19.9,9.4,54.8,1002.2,74.2316
2021/1/6 9:00,8.3,20.1,9.6,54.2,1009.7,70.6808
2021/1/6 9:15,7.8,21.0,9.8,53.9,1004.7,70.0108
2021/1/6 9:30,7.7,20.0,10.1,53.9,1004.3,64.1822
2021/1/6 9:45,7.8,20.1,10.4,53.4,1011.7,61.9713
2021/1/6 10:00,7.4,20.1,10.7,53.3,1010.7,62.4403
2021/1/6 10:15,7.3,20.8,10.7,52.5,996.2,52.7259
2021/1/6 10:30,6.9,20.0,11.0,53.1,1006.6,52.3239
2021/1/6 10:45,7.1,20.2,11.4,52.5,1013.3,48.1701
2021/1/6 11:00,6.8,18.9,11.4,51.7,997.9,45.3563
2021/1/6 11:15,6.6,19.1,11.7,52.2,1007.2,41.1355
2021/1/6 11:30,6.2,19.1,12.0,51.3,1010.1,37.3168
2021/1/6 11:45,6.4,18.1,12.2,51.2,1006.7,33.766
2021/1/6 12:00,6.2,19.1,12.4,50.2,1006.5,31.4211
2021/1/6 12:15,6.2,19.0,12.6,49.9,1000.5,29.4112
2021/1/6 12:30,6.1,19.9,12.8,49.8,999.8,38.2547
2021/1/6 12:45,5.6,20.1,13.2,49.3,1009.0,33.833
2021/1/6 13:00,5.8,21.1,13.4,49.2,1006.3,31.6221
2021/1/6 13:15,5.4,21.2,13.5,49.4,1011.2,29.2773
2021/1/6 13:30,5.4,22.2,13.5,49.4,1010.3,30.6842
2021/1/6 13:45,5.7,23.2,13.5,50.3,1007.8,28.7413
2021/1/6 14:00,5.7,24.1,13.5,50.2,1005.0,30.3492
2021/1/6 14:15,5.4,23.8,13.3,49.5,991.0,30.5502
2021/1/6 14:30,5.6,25.1,13.5,50.1,1004.0,35.0389
2021/1/6 14:45,5.2,26.0,13.5,50.0,1000.6,36.1108
2021/1/6 15:00,5.6,27.0,13.6,49.9,999.8,37.5848
2021/1/6 15:15,5.1,28.1,13.7,50.2,1005.8,40.8676
2021/1/6 15:30,5.1,28.1,13.6,50.1,1003.2,48.1031
2021/1/6 15:45,5.2,29.2,13.6,51.3,1006.9,47.8351
2021/1/6 16:00,5.1,28.8,13.4,50.7,995.5,48.5721
2021/1/6 16:15,5.3,29.1,13.6,51.2,1005.4,51.2519
2021/1/6 16:30,5.2,30.3,13.5,51.5,1010.0,50.18
2021/1/6 16:45,5.2,30.0,13.3,52.0,1000.5,56.2766
2021/1/6 17:00,5.4,31.2,13.3,52.4,1008.3,56.0757
2021/1/6 17:15,5.4,30.7,13.0,51.6,992.9,56.3436
2021/1/6 17:30,5.5,31.9,13.0,51.9,999.4,62.9762
2021/1/6 17:45,5.6,31.8,12.9,51.7,995.4,65.3881
2021/1/6 18:00,6.1,32.0,12.9,53.0,1002.9,68.2689
2021/1/6 18:15,6.1,31.2,13.0,53.3,1007.9,69.6758
2021/1/6 18:30,6.7,32.2,13.0,53.4,1009.1,73.9636
2021/1/6 18:45,6.6,31.2,12.9,53.4,1008.8,73.2266
2021/1/6 19:00,6.9,30.8,12.7,52.7,995.6,72.7577
2021/1/6 19:15,6.9,31.2,12.9,53.3,1008.2,75.3705
2021/1/6 19:30,6.8,28.9,12.8,52.8,998.5,75.8395
2021/1/6 19:45,7.0,28.2,12.8,53.4,1008.7,79.1223
2021/1/6 20:00,7.8,26.2,12.8,53.3,1008.4,75.6385
2021/1/6 20:15,7.9,24.9,12.7,52.9,999.5,76.3084
2021/1/6 20:30,8.1,23.1,12.8,54.3,1008.4,79.7252
2021/1/6 20:45,8.4,21.8,12.5,53.6,996.0,79.3233
2021/1/6 21:00,8.2,19.9,12.6,54.9,1000.4,80.0602
2021/1/6 21:15,8.9,18.8,12.5,54.6,994.9,81.8691
2021/1/6 21:30,8.7,19.9,12.5,55.8,999.9,82.4051
2021/1/6 21:45,9.1,20.0,12.4,56.9,1002.0,78.3183
2021/1/6 22:00,9.0,20.1,12.4,58.4,1010.1,80.3952
2021/1/6 22:15,9.3,20.1,12.3,59.3,1007.8,80.3282
2021/1/6 22:30,9.1,19.9,12.0,59.7,997.4,82.4721
2021/1/6 22:45,9.0,18.8,11.9,60.5,994.3,82.6731
2021/1/6 23:00,9.3,19.2,12.0,62.6,1012.5,87.0948
2021/1/6 23:15,9.0,19.1,11.8,64.5,1010.4,83.678
2021/1/6 23:30,9.0,18.9,11.5,64.6,997.0,81.0652
2021/1/6 23:45,9.4,17.8,11.3,65.4,993.2,85.9559
2021/1/7 0:00,9.1,18.0,11.3,66.9,1000.9,83.812
2021/1/7 0:15,9.5,18.1,11.2,67.4,1008.9,87.0278
2021/1/7 0:30,9.9,17.9,10.9,67.5,995.0,84.8169
2021/1/7 0:45,9.7,18.0,10.8,68.1,1004.3,85.2189
2021/1/7 1:00,9.7,18.1,10.7,69.3,1007.1,85.2189
2021/1/7 1:15,10.4,17.8,10.4,68.3,993.2,87.8988
2021/1/7 1:30,9.7,16.9,10.2,69.5,995.8,89.1047
2021/1/7 1:45,10.2,17.2,10.3,70.7,1013.0,90.5116
2021/1/7 2:00,10.6,16.9,9.9,70.5,996.5,91.3156
2021/1/7 2:15,10.0,16.9,9.7,70.5,995.7,92.3875
2021/1/7 2:30,10.2,17.0,9.6,72.0,1002.7,90.3106
2021/1/7 2:45,10.2,16.8,9.4,71.3,993.1,91.1816
2021/1/7 3:00,10.9,18.2,9.4,73.6,1011.9,90.1766
2021/1/7 3:15,11.0,17.1,9.2,73.6,1011.0,91.0476
2021/1/7 3:30,10.6,18.0,9.0,72.9,1001.9,92.5885
2021/1/7 3:45,10.9,17.9,8.8,73.5,996.8,89.9756
2021/1/7 4:00,11.1,17.9,8.8,73.6,998.9,90.7796
2021/1/7 4:15,11.7,17.9,8.6,73.6,998.8,90.5116
2021/1/7 4:30,11.0,17.9,8.4,73.4,995.9,92.3205
2021/1/7 4:45,11.9,17.8,8.3,74.4,995.6,91.7175
2021/1/7 5:00,11.1,16.9,8.3,74.7,999.9,90.8466
2021/1/7 5:15,11.2,17.1,8.1,75.4,1008.8,88.8367
2021/1/7 5:30,11.4,17.0,7.9,75.9,1003.5,90.5786
2021/1/7 5:45,12.3,17.0,7.8,75.9,1003.9,90.1766
2021/1/7 6:00,11.4,17.9,7.6,75.5,998.5,88.9707
2021/1/7 6:15,11.6,18.1,7.6,77.3,1010.3,90.1766
2021/1/7 6:30,11.2,17.9,7.5,76.5,999.4,91.3825
2021/1/7 6:45,11.2,18.1,7.5,77.4,1011.5,91.3156
2021/1/7 7:00,11.4,18.0,7.5,76.9,1004.1,90.6456
2021/1/7 7:15,11.1,18.1,7.5,76.2,1008.9,90.6456
2021/1/7 7:30,10.9,18.1,7.5,76.3,1010.0,90.7126
2021/1/7 7:45,11.6,17.9,7.4,75.4,998.2,91.4495
2021/1/7 8:00,11.7,18.1,7.6,76.3,1009.7,89.8416
2021/1/7 8:15,12.1,16.1,6.9,78.3,1010.3,91.5165
2021/1/7 8:30,12.9,16.1,7.1,77.7,1015.8,89.7746
2021/1/7 8:45,12.9,16.1,7.2,77.7,1015.9,91.1146
2021/1/7 9:00,12.4,15.9,7.2,75.6,1001.1,90.0426
2021/1/7 9:15,12.8,15.9,7.2,74.4,998.8,90.3106
2021/1/7 9:30,12.5,16.0,7.4,74.2,1009.8,90.0426
2021/1/7 9:45,12.1,17.2,7.6,74.7,1016.9,90.4446
2021/1/7 10:00,12.6,16.9,7.4,73.5,999.8,89.0377
2021/1/7 10:15,12.0,17.0,7.4,73.0,1006.8,91.6505
2021/1/7 10:30,11.4,17.1,7.4,73.4,1011.9,92.2535
2021/1/7 10:45,11.6,17.0,7.4,73.0,1007.5,92.3875
2021/1/7 11:00,11.9,17.1,7.5,72.4,1012.8,92.3205
2021/1/7 11:15,11.1,17.1,7.6,72.2,1009.0,91.9185
2021/1/7 11:30,11.4,17.1,7.7,71.4,1011.9,92.3875
2021/1/7 11:45,11.3,17.0,7.8,69.9,1005.1,91.3825
2021/1/7 12:00,11.4,17.0,7.9,69.0,1006.6,89.9756
2021/1/7 12:15,11.0,18.0,8.0,68.1,1006.8,90.3106
2021/1/7 12:30,10.6,18.1,8.1,67.3,1009.7,88.0997
2021/1/7 12:45,10.5,17.8,8.0,65.4,996.4,89.9086
2021/1/7 13:00,11.3,18.0,8.1,65.0,1004.8,87.6978
2021/1/7 13:15,11.2,19.1,8.2,65.4,1011.4,86.9608
2021/1/7 13:30,10.3,19.1,8.2,64.5,1012.9,89.4397
2021/1/7 13:45,10.8,18.9,8.0,63.6,998.4,89.1717
2021/1/7 14:00,10.4,18.9,8.1,62.8,1002.3,89.2387
2021/1/7 14:15,11.2,19.2,8.3,62.6,1014.6,89.5067
2021/1/7 14:30,11.4,20.0,8.2,60.9,1003.5,89.1717
2021/1/7 14:45,11.1,20.1,8.1,60.3,1010.4,90.9806
2021/1/7 15:00,11.3,20.1,8.0,59.2,1008.5,91.6505
2021/1/7 15:15,11.0,21.2,8.0,58.4,1012.4,91.4495
2021/1/7 15:30,11.6,21.0,7.6,57.1,1006.9,93.3924
2021/1/7 15:45,11.5,20.8,7.3,57.4,995.1,91.4495
2021/1/7 16:00,12.1,22.1,7.3,58.3,1010.4,92.6555
2021/1/7 16:15,11.8,22.2,7.2,59.5,1013.9,92.2535
2021/1/7 16:30,11.7,22.1,6.9,59.3,1009.9,89.6406
2021/1/7 16:45,12.3,21.9,6.7,59.7,1000.7,90.9806
2021/1/7 17:00,12.0,22.0,6.6,61.1,1008.2,91.9855
2021/1/7 17:15,11.5,24.2,6.6,63.5,1014.5,92.1865
2021/1/7 17:30,11.9,22.8,6.2,62.4,997.0,92.2535
2021/1/7 17:45,11.6,22.9,6.2,61.7,1001.0,91.7845
2021/1/7 18:00,12.3,21.8,6.0,61.5,998.2,92.5215
2021/1/7 18:15,11.8,20.9,6.0,60.7,1002.0,92.4545
2021/1/7 18:30,11.7,21.2,6.0,61.5,1015.7,92.4545
2021/1/7 18:45,12.0,20.1,5.8,60.4,1013.3,92.3205
2021/1/7 19:00,12.5,20.9,5.7,59.7,1001.2,91.6505
2021/1/7 19:15,13.1,20.1,5.6,59.2,1011.2,92.5885
2021/1/7 19:30,13.0,20.1,5.4,59.3,1012.5,93.1914
2021/1/7 19:45,12.4,19.9,5.3,58.7,1001.1,92.5885
2021/1/7 20:00,12.7,20.9,5.2,57.7,1003.1,92.2535
2021/1/7 20:15,13.5,19.9,5.1,57.7,1002.8,91.8515
2021/1/7 20:30,13.6,19.9,5.0,57.6,1000.9,91.9855
2021/1/7 20:45,12.5,20.0,4.9,58.0,1008.0,93.1914
2021/1/7 21:00,12.8,19.9,4.8,56.8,1004.8,92.9235
2021/1/7 21:15,13.5,20.2,4.7,57.4,1015.8,91.9855
2021/1/7 21:30,13.2,19.8,4.6,56.5,999.2,89.9086
2021/1/7 21:45,13.1,19.0,4.5,57.1,1009.1,92.8565
2021/1/7 22:00,14.0,19.0,4.4,58.1,1010.4,92.9235
2021/1/7 22:15,13.9,19.1,4.3,58.3,1013.7,93.1914
2021/1/7 22:30,13.7,18.9,4.2,57.8,1004.0,92.1865
2021/1/7 22:45,13.6,18.2,4.1,59.5,1016.7,92.9235
2021/1/7 23:00,13.2,18.1,4.0,59.2,1013.0,93.1914
2021/1/7 23:15,13.2,18.1,3.9,60.4,1015.7,92.2535
2021/1/7 23:30,13.2,17.8,3.9,59.4,999.2,92.9235
2021/1/7 23:45,13.5,17.9,3.8,60.7,1003.2,92.1195
2021/1/8 0:00,14.5,18.1,3.7,61.4,1015.3,92.9904
2021/1/8 0:15,13.7,17.9,3.6,61.7,1003.6,92.9904
2021/1/8 0:30,13.7,18.1,3.5,62.2,1012.7,92.6555
2021/1/8 0:45,14.2,18.9,3.4,61.8,1005.0,93.0574
2021/1/8 1:00,13.7,19.0,3.3,63.1,1010.3,92.7225
2021/1/8 1:15,14.5,19.1,3.2,63.3,1013.6,92.5885
2021/1/8 1:30,14.5,19.0,3.2,63.0,1008.6,93.2584
2021/1/8 1:45,13.9,18.8,3.1,62.4,999.9,92.7895
2021/1/8 2:00,13.7,18.9,3.0,62.6,1002.5,92.9904
2021/1/8 2:15,13.8,18.8,2.9,62.4,999.7,92.7895
2021/1/8 2:30,13.7,19.1,2.9,63.3,1014.4,92.9235
2021/1/8 2:45,13.5,19.0,2.9,62.9,1008.1,92.8565
2021/1/8 3:00,13.8,19.1,2.8,62.2,1012.2,91.9855
2021/1/8 3:15,13.4,18.9,2.8,61.8,1005.9,92.5215
2021/1/8 3:30,12.9,19.1,2.8,62.2,1012.3,93.4594
2021/1/8 3:45,13.6,19.2,2.7,62.5,1017.1,91.8515
2021/1/8 4:00,12.6,19.1,2.7,61.3,1015.7,93.1244
2021/1/8 4:15,12.8,17.9,2.6,60.8,1006.5,93.1244
2021/1/8 4:30,12.1,18.2,2.6,60.6,1019.8,93.1914
2021/1/8 4:45,12.9,18.2,2.6,60.6,1019.4,93.1244
2021/1/8 5:00,12.0,18.1,2.2,62.4,1017.2,92.0525
2021/1/8 5:15,12.5,18.2,2.2,62.6,1020.0,92.5885
2021/1/8 5:30,11.5,18.0,2.2,61.0,1010.3,92.0525
2021/1/8 5:45,11.5,18.1,2.3,60.3,1015.1,91.5165
2021/1/8 6:00,12.2,16.9,2.3,58.6,1002.7,90.9136
2021/1/8 6:15,11.6,17.1,2.4,58.2,1014.0,91.3825
2021/1/8 6:30,12.0,17.0,2.5,57.0,1009.5,92.4545
2021/1/8 6:45,11.6,18.1,2.6,55.3,1016.8,89.7076
2021/1/8 7:00,11.7,18.1,2.7,54.2,1015.5,87.0948
2021/1/8 7:15,12.4,18.0,2.9,52.0,1010.1,87.0278
2021/1/8 7:30,11.7,17.2,3.1,51.5,1020.4,86.5588
2021/1/8 7:45,12.0,16.9,3.2,48.7,1006.5,86.8268
2021/1/8 8:00,11.9,16.9,3.4,47.6,1003.9,88.0327
2021/1/8 8:15,12.1,16.0,3.6,47.0,1012.8,86.2239
2021/1/8 8:30,11.5,15.1,3.7,46.5,1022.0,84.013
2021/1/8 8:45,10.9,15.1,3.9,45.4,1020.8,86.0899
2021/1/8 9:00,11.3,15.1,4.0,44.2,1016.9,84.8839
2021/1/8 9:15,10.8,15.0,4.2,43.9,1008.8,80.3952
2021/1/8 9:30,10.7,13.9,4.4,42.8,1007.5,82.1371
2021/1/8 9:45,10.1,13.9,4.5,41.6,1002.4,81.6681
2021/1/8 10:00,10.8,14.0,4.7,41.0,1010.8,80.2612
2021/1/8 10:15,9.8,14.0,4.9,41.0,1010.2,72.9586
2021/1/8 10:30,10.1,14.0,5.0,40.0,1010.0,77.6484
2021/1/8 10:45,10.3,14.1,5.1,40.2,1014.8,74.5666
2021/1/8 11:00,10.2,14.0,5.2,38.9,1007.7,78.9883
2021/1/8 11:15,9.2,13.9,5.3,38.8,1005.4,67.465
2021/1/8 11:30,9.2,14.0,5.3,39.0,1011.1,67.532
2021/1/8 11:45,9.4,14.0,5.3,38.0,1010.2,71.0828
2021/1/8 12:00,9.3,13.9,5.3,37.8,1004.7,67.197
2021/1/8 12:15,9.2,13.9,5.4,37.7,1001.5,71.3507
2021/1/8 12:30,9.3,15.0,5.5,37.0,1009.8,71.5517
2021/1/8 12:45,8.6,15.1,5.6,37.2,1013.2,78.9213
2021/1/8 13:00,9.0,16.0,5.7,36.0,1007.1,76.9114
2021/1/8 13:15,9.1,15.8,5.6,35.7,998.2,76.1075
2021/1/8 13:30,8.8,17.2,5.9,35.3,1017.1,76.3084
2021/1/8 13:45,8.5,17.0,5.9,35.0,1008.3,71.0158
2021/1/8 14:00,8.3,18.0,6.0,34.0,1008.9,66.795
2021/1/8 14:15,8.7,17.9,6.1,33.9,1004.3,72.7577
2021/1/8 14:30,8.2,19.2,6.3,33.3,1016.9,78.9883
2021/1/8 14:45,8.7,18.8,6.3,31.7,999.0,82.7401
2021/1/8 15:00,8.6,20.0,6.5,31.0,1007.1,73.3606
2021/1/8 15:15,8.3,20.2,6.7,31.3,1017.5,66.259
2021/1/8 15:30,8.7,21.1,6.6,31.1,1010.8,58.4205
2021/1/8 15:45,8.4,21.2,6.6,30.2,1015.5,49.778
2021/1/8 16:00,8.3,22.0,6.6,29.9,1006.3,44.6193
2021/1/8 16:15,8.5,23.0,6.6,30.0,1006.8,46.1602
2021/1/8 16:30,8.9,23.0,6.6,29.0,1008.6,39.3937
2021/1/8 16:45,8.8,23.8,6.4,28.7,998.1,47.0982
2021/1/8 17:00,8.2,21.8,6.4,34.7,999.4,52.7928
2021/1/8 17:15,8.5,22.2,6.6,35.3,1016.8,62.2393
2021/1/8 17:30,8.6,22.1,6.5,35.2,1014.3,61.9043
2021/1/8 17:45,8.5,22.2,6.7,34.3,1016.5,62.5743
2021/1/8 18:00,8.8,21.9,6.6,33.8,1003.3,70.1448
2021/1/8 18:15,8.5,23.2,6.7,34.3,1017.0,72.3557
2021/1/8 18:30,8.7,24.1,6.6,33.2,1014.3,68.5369
2021/1/8 18:45,8.8,23.8,6.5,32.7,999.9,75.3705
2021/1/8 19:00,8.7,24.8,6.5,31.7,998.7,79.7252
2021/1/8 19:15,9.0,25.1,6.6,32.1,1010.2,81.7351
2021/1/8 19:30,9.2,24.9,6.6,31.8,1002.5,78.5863
2021/1/8 19:45,8.9,23.9,6.5,30.9,1004.2,79.7252
2021/1/8 20:00,8.6,23.8,6.4,30.7,999.6,77.1124
2021/1/8 20:15,8.9,23.8,6.4,30.7,998.9,76.7774
2021/1/8 20:30,8.6,23.8,6.4,29.8,1000.0,76.3754
2021/1/8 20:45,8.5,23.9,6.4,28.9,1004.4,80.1942
2021/1/8 21:00,9.2,23.9,6.4,27.8,1002.1,71.0828
2021/1/8 21:15,8.6,22.9,6.4,27.8,1001.6,70.8148
2021/1/8 21:30,8.7,23.0,6.3,28.0,1007.7,68.8719
2021/1/8 21:45,8.9,21.9,6.3,26.8,1002.1,71.2168
2021/1/8 22:00,8.4,21.0,6.2,27.0,1008.2,73.2936
2021/1/8 22:15,8.5,21.2,6.3,27.3,1017.6,72.7577
2021/1/8 22:30,8.2,19.9,6.1,26.8,1001.4,76.0405
2021/1/8 22:45,8.6,19.9,6.0,26.8,1000.5,73.0256
2021/1/8 23:00,8.2,19.2,5.9,27.2,1016.3,75.9735
2021/1/8 23:15,8.3,18.9,5.9,26.9,1003.9,79.8592
2021/1/8 23:30,8.7,18.8,5.7,25.7,998.0,71.1497
2021/1/8 23:45,8.6,19.0,5.8,26.0,1009.8,73.6286
2021/1/9 0:00,8.5,18.2,5.8,25.2,1018.8,68.4699
2021/1/9 0:15,8.5,18.1,5.7,25.1,1013.1,68.0009
2021/1/9 0:30,8.8,18.0,5.6,25.1,1011.6,67.532
2021/1/9 0:45,8.9,18.8,5.4,24.8,998.5,81.8021
2021/1/9 1:00,8.2,19.1,5.4,25.2,1015.2,81.7351
2021/1/9 1:15,8.6,19.0,5.4,25.0,1008.8,85.4199
2021/1/9 1:30,8.3,18.1,5.3,25.2,1014.3,84.348
2021/1/9 1:45,8.1,18.1,5.2,24.1,1012.7,80.5962
2021/1/9 2:00,8.4,18.1,5.1,24.1,1013.3,77.9833
2021/1/9 2:15,7.9,18.0,5.1,24.0,1007.6,78.3183
2021/1/9 2:30,8.3,17.9,5.1,23.8,1000.5,76.1745
2021/1/9 2:45,7.8,17.8,5.0,24.8,999.1,78.9213
2021/1/9 3:00,8.1,18.0,5.0,25.1,1010.6,73.7626
2021/1/9 3:15,8.3,18.1,5.0,25.1,1013.4,73.1596
2021/1/9 3:30,8.0,19.0,5.0,25.0,1006.8,71.9537
2021/1/9 3:45,8.1,18.8,5.0,24.8,998.9,73.2266
2021/1/9 4:00,8.1,19.0,5.0,25.0,1008.3,72.0877
2021/1/9 4:15,7.6,18.9,5.0,24.8,1000.8,76.2414
2021/1/9 4:30,7.9,19.0,4.9,24.9,1005.8,79.4573
2021/1/9 4:45,8.5,17.8,4.0,26.7,998.4,79.2563
2021/1/9 5:00,9.3,17.9,4.0,26.8,1000.7,69.2739
2021/1/9 5:15,8.8,17.2,4.0,27.2,1017.2,77.6484
2021/1/9 5:30,8.8,16.9,4.0,27.8,1001.3,73.2936
2021/1/9 5:45,8.7,17.0,4.0,28.0,1008.6,75.4375
2021/1/9 6:00,8.4,17.1,4.1,28.2,1015.9,70.3458
2021/1/9 6:15,8.7,16.8,4.3,27.7,999.3,74.7675
2021/1/9 6:30,8.9,16.9,4.6,27.9,1005.0,75.5045
2021/1/9 6:45,8.4,18.2,4.8,28.2,1017.8,71.3507
2021/1/9 7:00,8.5,17.8,5.0,27.7,999.2,74.2986
2021/1/9 7:15,8.0,18.9,5.2,27.9,1004.9,58.3535
2021/1/9 7:30,8.2,19.1,5.4,28.1,1013.6,64.9861
2021/1/9 7:45,8.1,19.9,5.6,27.8,1003.4,58.6215
2021/1/9 8:00,8.2,19.9,5.9,27.8,1002.7,57.0806
2021/1/9 8:15,7.6,19.9,6.2,27.8,1004.6,54.1328
2021/1/9 8:30,7.3,20.0,6.5,29.0,1010.6,55.2717
2021/1/9 8:45,7.4,20.0,6.8,29.0,1007.3,59.6264
2021/1/9 9:00,6.6,20.1,7.2,29.1,1012.1,62.1723
2021/1/9 9:15,6.5,21.0,7.6,29.1,1011.1,55.2717
2021/1/9 9:30,6.4,21.1,8.0,28.2,1014.3,48.2371
2021/1/9 9:45,6.2,21.1,8.5,28.2,1014.4,42.8774
2021/1/9 10:00,6.3,22.0,8.7,28.0,1007.7,35.2399
2021/1/9 10:15,6.2,21.9,9.0,27.9,1004.4,33.029
2021/1/9 10:30,6.1,23.0,9.3,28.0,1007.8,31.2201
2021/1/9 10:45,5.8,23.9,9.6,27.9,1003.6,38.0537
2021/1/9 11:00,5.9,23.9,9.8,27.9,1002.3,36.9818
2021/1/9 11:15,5.7,23.1,10.0,28.1,1012.1,30.8852
2021/1/9 11:30,5.9,23.9,10.1,27.9,1003.4,28.7413
2021/1/9 11:45,5.6,23.2,10.3,28.2,1014.6,31.9571
2021/1/9 12:00,5.5,25.0,10.3,28.0,1006.2,33.163
2021/1/9 12:15,5.8,26.0,10.4,28.0,1005.0,29.0763
2021/1/9 12:30,5.9,27.1,10.5,29.1,1007.9,28.8083
2021/1/9 12:45,5.7,28.1,10.6,29.1,1008.9,36.8478
2021/1/9 13:00,5.8,27.8,10.5,28.8,997.6,28.6743
2021/1/9 13:15,5.6,27.8,10.5,28.7,996.1,26.9324
2021/1/9 13:30,5.7,28.2,10.6,29.2,1011.1,24.4535
2021/1/9 13:45,6.0,27.7,10.4,28.7,995.4,21.2377
2021/1/9 14:00,5.8,28.1,10.5,29.1,1010.0,24.1186
2021/1/9 14:15,5.7,27.8,10.2,28.8,997.3,24.0516
2021/1/9 14:30,5.9,28.3,10.2,30.3,1014.1,25.4585
2021/1/9 14:45,5.8,28.1,10.1,30.2,1010.1,20.7688
2021/1/9 15:00,6.0,27.8,9.7,29.8,998.0,23.9846
2021/1/9 15:15,5.9,29.1,9.5,31.1,1009.6,23.1806
2021/1/9 15:30,6.2,27.7,9.1,30.7,995.4,20.9697
2021/1/9 15:45,6.0,29.2,9.0,32.3,1013.1,20.0318
2021/1/9 16:00,6.1,30.2,8.8,32.2,1012.7,20.9028
2021/1/9 16:15,6.4,30.0,8.5,31.9,1003.4,17.8209
2021/1/9 16:30,6.6,30.7,8.2,32.7,996.1,19.4958
2021/1/9 16:45,6.8,30.9,8.3,33.9,1001.6,22.7116
2021/1/9 17:00,6.2,30.9,8.2,33.9,1003.9,32.6271
2021/1/9 17:15,6.6,30.1,8.1,34.1,1008.4,33.9
2021/1/9 17:30,6.8,29.2,8.0,34.2,1011.5,43.8154
2021/1/9 17:45,6.7,28.0,7.9,34.0,1005.5,43.0114
2021/1/9 18:00,6.9,27.8,7.9,33.8,1000.5,43.7484
2021/1/9 18:15,7.0,27.2,8.0,34.2,1012.6,36.3788
